,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
787,0 days 01:07:33.343000,HUL,27,0 days 00:01:39.806000,5.0,1.0,,,26.392,30.587,42.827,0 days 01:06:19.985000,0 days 01:06:50.572000,0 days 01:07:33.399000,275.0,268.0,255.0,316.0,True,MEDIUM,5.0,True,Kick Sauber,0 days 01:05:53.537000,2025-03-23 07:10:29.372,1,18.0,False,,False,True,99.806,99.806
788,0 days 01:09:13.024000,HUL,27,0 days 00:01:39.681000,6.0,1.0,,,26.44,30.535,42.706,0 days 01:07:59.839000,0 days 01:08:30.374000,0 days 01:09:13.080000,276.0,268.0,258.0,315.0,True,MEDIUM,6.0,True,Kick Sauber,0 days 01:07:33.343000,2025-03-23 07:12:09.178,12,18.0,False,,False,True,99.681,99.68100000000001
789,0 days 01:10:52.946000,HUL,27,0 days 00:01:39.922000,7.0,1.0,,,26.423,30.718,42.781,0 days 01:09:39.503000,0 days 01:10:10.221000,0 days 01:10:53.002000,,268.0,258.0,315.0,False,MEDIUM,7.0,True,Kick Sauber,0 days 01:09:13.024000,2025-03-23 07:13:48.859,1,18.0,False,,False,True,99.922,99.922
790,0 days 01:12:32.989000,HUL,27,0 days 00:01:40.043000,8.0,1.0,,,26.488,30.637,42.918,0 days 01:11:19.490000,0 days 01:11:50.127000,0 days 01:12:33.045000,,268.0,256.0,316.0,False,MEDIUM,8.0,True,Kick Sauber,0 days 01:10:52.946000,2025-03-23 07:15:28.781,1,18.0,False,,False,True,100.043,100.043
791,0 days 01:14:13.031000,HUL,27,0 days 00:01:40.042000,9.0,1.0,,,26.644,30.756,42.642,0 days 01:12:59.689000,0 days 01:13:30.445000,0 days 01:14:13.087000,277.0,269.0,257.0,316.0,False,MEDIUM,9.0,True,Kick Sauber,0 days 01:12:32.989000,2025-03-23 07:17:08.824,1,18.0,False,,False,True,100.042,100.042
792,0 days 01:15:52.746000,HUL,27,0 days 00:01:39.715000,10.0,1.0,,,26.611,30.482,42.622,0 days 01:14:39.698000,0 days 01:15:10.180000,0 days 01:15:52.802000,276.0,270.0,257.0,315.0,False,MEDIUM,10.0,True,Kick Sauber,0 days 01:14:13.031000,2025-03-23 07:18:48.866,1,18.0,False,,False,True,99.715,99.715
793,0 days 01:17:32.244000,HUL,27,0 days 00:01:39.498000,11.0,1.0,,,26.605,30.194,42.699,0 days 01:16:19.407000,0 days 01:16:49.601000,0 days 01:17:32.300000,,269.0,255.0,315.0,True,MEDIUM,11.0,True,Kick Sauber,0 days 01:15:52.746000,2025-03-23 07:20:28.581,1,17.0,False,,False,True,99.498,99.49799999999999
794,0 days 01:19:11.703000,HUL,27,0 days 00:01:39.459000,12.0,1.0,,,26.545,30.248,42.666,0 days 01:17:58.845000,0 days 01:18:29.093000,0 days 01:19:11.759000,,270.0,257.0,315.0,True,MEDIUM,12.0,True,Kick Sauber,0 days 01:17:32.244000,2025-03-23 07:22:08.079,1,14.0,False,,False,True,99.459,99.459
795,0 days 01:20:51.475000,HUL,27,0 days 00:01:39.772000,13.0,1.0,,,26.451,30.455,42.866,0 days 01:19:38.210000,0 days 01:20:08.665000,0 days 01:20:51.531000,,269.0,255.0,314.0,False,MEDIUM,13.0,True,Kick Sauber,0 days 01:19:11.703000,2025-03-23 07:23:47.538,1,12.0,False,,False,True,99.772,99.77199999999999
796,0 days 01:22:32.473000,HUL,27,0 days 00:01:40.998000,14.0,1.0,,,26.702,31.021,43.275,0 days 01:21:18.233000,0 days 01:21:49.254000,0 days 01:22:32.529000,,271.0,256.0,315.0,False,MEDIUM,14.0,True,Kick Sauber,0 days 01:20:51.475000,2025-03-23 07:25:27.310,1,12.0,False,,False,True,100.998,100.99799999999999
797,0 days 01:24:12.296000,HUL,27,0 days 00:01:39.823000,15.0,1.0,,,26.6,30.414,42.809,0 days 01:22:59.129000,0 days 01:23:29.543000,0 days 01:24:12.352000,278.0,268.0,258.0,313.0,False,MEDIUM,15.0,True,Kick Sauber,0 days 01:22:32.473000,2025-03-23 07:27:08.308,1,12.0,False,,False,True,99.823,99.82300000000001
798,0 days 01:25:52.819000,HUL,27,0 days 00:01:40.523000,16.0,1.0,,,26.532,30.488,43.503,0 days 01:24:38.884000,0 days 01:25:09.372000,0 days 01:25:52.875000,274.0,269.0,256.0,314.0,False,MEDIUM,16.0,True,Kick Sauber,0 days 01:24:12.296000,2025-03-23 07:28:48.131,1,12.0,False,,False,True,100.523,100.523
799,0 days 01:27:33.651000,HUL,27,0 days 00:01:40.832000,17.0,1.0,,,26.611,30.403,43.818,0 days 01:26:19.486000,0 days 01:26:49.889000,0 days 01:27:33.707000,,270.0,263.0,314.0,False,MEDIUM,17.0,True,Kick Sauber,0 days 01:25:52.819000,2025-03-23 07:30:28.654,1,14.0,False,,False,True,100.832,100.832
800,0 days 01:29:15.193000,HUL,27,0 days 00:01:41.542000,18.0,1.0,,,26.961,30.944,43.637,0 days 01:28:00.668000,0 days 01:28:31.612000,0 days 01:29:15.249000,278.0,270.0,265.0,318.0,False,MEDIUM,18.0,True,Kick Sauber,0 days 01:27:33.651000,2025-03-23 07:32:09.486,1,15.0,False,,False,True,101.542,101.542
801,0 days 01:30:57.272000,HUL,27,0 days 00:01:42.079000,19.0,1.0,,,27.046,31.274,43.759,0 days 01:29:42.295000,0 days 01:30:13.569000,0 days 01:30:57.328000,277.0,269.0,262.0,317.0,False,MEDIUM,19.0,True,Kick Sauber,0 days 01:29:15.193000,2025-03-23 07:33:51.028,1,16.0,False,,False,True,102.079,102.07900000000001
802,0 days 01:32:42.577000,HUL,27,0 days 00:01:45.305000,20.0,1.0,,0 days 01:32:40.897000,26.616,30.565,48.124,0 days 01:31:23.944000,0 days 01:31:54.509000,0 days 01:32:42.633000,279.0,269.0,,314.0,False,MEDIUM,20.0,True,Kick Sauber,0 days 01:30:57.272000,2025-03-23 07:35:33.107,1,18.0,False,,False,False,105.305,105.305
803,0 days 01:34:40.372000,HUL,27,0 days 00:01:57.795000,21.0,2.0,0 days 01:33:03.878000,,45.299,30.051,42.445,0 days 01:33:27.932000,0 days 01:33:57.983000,0 days 01:34:40.428000,275.0,267.0,258.0,310.0,False,HARD,1.0,True,Kick Sauber,0 days 01:32:42.577000,2025-03-23 07:37:18.412,1,19.0,False,,False,False,117.795,117.79499999999999
804,0 days 01:36:18.075000,HUL,27,0 days 00:01:37.703000,22.0,2.0,,,25.995,29.699,42.009,0 days 01:35:06.423000,0 days 01:35:36.122000,0 days 01:36:18.131000,278.0,271.0,259.0,314.0,True,HARD,2.0,True,Kick Sauber,0 days 01:34:40.372000,2025-03-23 07:39:16.207,1,19.0,False,,False,True,97.703,97.703
805,0 days 01:37:56.267000,HUL,27,0 days 00:01:38.192000,23.0,2.0,,,26.042,29.783,42.367,0 days 01:36:44.173000,0 days 01:37:13.956000,0 days 01:37:56.323000,,270.0,259.0,314.0,False,HARD,3.0,True,Kick Sauber,0 days 01:36:18.075000,2025-03-23 07:40:53.910,1,19.0,False,,False,True,98.192,98.19200000000001
806,0 days 01:39:34.724000,HUL,27,0 days 00:01:38.457000,24.0,2.0,,,26.22,29.809,42.428,0 days 01:38:22.543000,0 days 01:38:52.352000,0 days 01:39:34.780000,,270.0,256.0,313.0,False,HARD,4.0,True,Kick Sauber,0 days 01:37:56.267000,2025-03-23 07:42:32.102,1,19.0,False,,False,True,98.457,98.457
807,0 days 01:41:13.344000,HUL,27,0 days 00:01:38.620000,25.0,2.0,,,26.334,29.748,42.538,0 days 01:40:01.114000,0 days 01:40:30.862000,0 days 01:41:13.400000,277.0,269.0,257.0,311.0,False,HARD,5.0,True,Kick Sauber,0 days 01:39:34.724000,2025-03-23 07:44:10.559,1,19.0,False,,False,True,98.62,98.62
808,0 days 01:42:51.017000,HUL,27,0 days 00:01:37.673000,26.0,2.0,,,26.036,29.469,42.168,0 days 01:41:39.436000,0 days 01:42:08.905000,0 days 01:42:51.073000,276.0,269.0,257.0,312.0,True,HARD,6.0,True,Kick Sauber,0 days 01:41:13.344000,2025-03-23 07:45:49.179,1,19.0,False,,False,True,97.673,97.673
809,0 days 01:44:28.730000,HUL,27,0 days 00:01:37.713000,27.0,2.0,,,26.014,29.52,42.179,0 days 01:43:17.087000,0 days 01:43:46.607000,0 days 01:44:28.786000,275.0,268.0,257.0,310.0,False,HARD,7.0,True,Kick Sauber,0 days 01:42:51.017000,2025-03-23 07:47:26.852,1,18.0,False,,False,True,97.713,97.713
810,0 days 01:46:06.527000,HUL,27,0 days 00:01:37.797000,28.0,2.0,,,26.163,29.507,42.127,0 days 01:44:54.949000,0 days 01:45:24.456000,0 days 01:46:06.583000,276.0,269.0,258.0,311.0,False,HARD,8.0,True,Kick Sauber,0 days 01:44:28.730000,2025-03-23 07:49:04.565,1,18.0,False,,False,True,97.797,97.797
811,0 days 01:47:44.304000,HUL,27,0 days 00:01:37.777000,29.0,2.0,,,26.153,29.506,42.118,0 days 01:46:32.736000,0 days 01:47:02.242000,0 days 01:47:44.360000,281.0,273.0,258.0,314.0,False,HARD,9.0,True,Kick Sauber,0 days 01:46:06.527000,2025-03-23 07:50:42.362,1,18.0,False,,False,True,97.777,97.777
812,0 days 01:49:22.512000,HUL,27,0 days 00:01:38.208000,30.0,2.0,,,26.169,29.681,42.358,0 days 01:48:10.529000,0 days 01:48:40.210000,0 days 01:49:22.568000,276.0,269.0,258.0,311.0,False,HARD,10.0,True,Kick Sauber,0 days 01:47:44.304000,2025-03-23 07:52:20.139,1,18.0,False,,False,True,98.208,98.208
813,0 days 01:51:00.333000,HUL,27,0 days 00:01:37.821000,31.0,2.0,,,26.291,29.555,41.975,0 days 01:49:48.859000,0 days 01:50:18.414000,0 days 01:51:00.389000,,269.0,258.0,310.0,False,HARD,11.0,True,Kick Sauber,0 days 01:49:22.512000,2025-03-23 07:53:58.347,1,17.0,False,,False,True,97.821,97.821
814,0 days 01:52:39.069000,HUL,27,0 days 00:01:38.736000,32.0,2.0,,,26.147,30.375,42.214,0 days 01:51:26.536000,0 days 01:51:56.911000,0 days 01:52:39.125000,280.0,272.0,259.0,314.0,False,HARD,12.0,True,Kick Sauber,0 days 01:51:00.333000,2025-03-23 07:55:36.168,1,18.0,False,,False,True,98.736,98.73599999999999
815,0 days 01:54:16.963000,HUL,27,0 days 00:01:37.894000,33.0,2.0,,,26.182,29.527,42.185,0 days 01:53:05.307000,0 days 01:53:34.834000,0 days 01:54:17.019000,278.0,271.0,260.0,312.0,False,HARD,13.0,True,Kick Sauber,0 days 01:52:39.069000,2025-03-23 07:57:14.904,1,18.0,False,,False,True,97.894,97.894
816,0 days 01:55:54.862000,HUL,27,0 days 00:01:37.899000,34.0,2.0,,,26.14,29.597,42.162,0 days 01:54:43.159000,0 days 01:55:12.756000,0 days 01:55:54.918000,276.0,269.0,260.0,310.0,False,HARD,14.0,True,Kick Sauber,0 days 01:54:16.963000,2025-03-23 07:58:52.798,1,18.0,False,,False,True,97.899,97.899
817,0 days 01:57:32.137000,HUL,27,0 days 00:01:37.275000,35.0,2.0,,,25.934,29.325,42.016,0 days 01:56:20.852000,0 days 01:56:50.177000,0 days 01:57:32.193000,279.0,272.0,260.0,313.0,True,HARD,15.0,True,Kick Sauber,0 days 01:55:54.862000,2025-03-23 08:00:30.697,1,18.0,False,,False,True,97.275,97.275
818,0 days 01:59:09.944000,HUL,27,0 days 00:01:37.807000,36.0,2.0,,,26.078,29.558,42.171,0 days 01:57:58.271000,0 days 01:58:27.829000,0 days 01:59:10,277.0,269.0,260.0,309.0,False,HARD,16.0,True,Kick Sauber,0 days 01:57:32.137000,2025-03-23 08:02:07.972,1,18.0,False,,False,True,97.807,97.80699999999999
819,0 days 02:00:47.367000,HUL,27,0 days 00:01:37.423000,37.0,2.0,,,25.973,29.473,41.977,0 days 01:59:35.973000,0 days 02:00:05.446000,0 days 02:00:47.423000,279.0,272.0,260.0,313.0,False,HARD,17.0,True,Kick Sauber,0 days 01:59:09.944000,2025-03-23 08:03:45.779,1,18.0,False,,False,True,97.423,97.423
820,0 days 02:02:24.950000,HUL,27,0 days 00:01:37.583000,38.0,2.0,,,25.901,29.457,42.225,0 days 02:01:13.324000,0 days 02:01:42.781000,0 days 02:02:25.006000,277.0,269.0,260.0,309.0,False,HARD,18.0,True,Kick Sauber,0 days 02:00:47.367000,2025-03-23 08:05:23.202,1,18.0,False,,False,True,97.583,97.583
821,0 days 02:04:02.565000,HUL,27,0 days 00:01:37.615000,39.0,2.0,,,26.064,29.433,42.118,0 days 02:02:51.070000,0 days 02:03:20.503000,0 days 02:04:02.621000,276.0,270.0,261.0,308.0,False,HARD,19.0,True,Kick Sauber,0 days 02:02:24.950000,2025-03-23 08:07:00.785,1,18.0,False,,False,True,97.615,97.61500000000001
822,0 days 02:05:40.106000,HUL,27,0 days 00:01:37.541000,40.0,2.0,,,26.009,29.388,42.144,0 days 02:04:28.630000,0 days 02:04:58.018000,0 days 02:05:40.162000,280.0,272.0,261.0,310.0,False,HARD,20.0,True,Kick Sauber,0 days 02:04:02.565000,2025-03-23 08:08:38.400,1,18.0,False,,False,True,97.541,97.541
823,0 days 02:07:18.127000,HUL,27,0 days 00:01:38.021000,41.0,2.0,,,26.084,29.564,42.373,0 days 02:06:06.246000,0 days 02:06:35.810000,0 days 02:07:18.183000,278.0,271.0,260.0,310.0,False,HARD,21.0,True,Kick Sauber,0 days 02:05:40.106000,2025-03-23 08:10:15.941,1,18.0,False,,False,True,98.021,98.02099999999999
824,0 days 02:08:55.892000,HUL,27,0 days 00:01:37.765000,42.0,2.0,,,25.895,29.526,42.344,0 days 02:07:44.078000,0 days 02:08:13.604000,0 days 02:08:55.948000,280.0,272.0,259.0,311.0,False,HARD,22.0,True,Kick Sauber,0 days 02:07:18.127000,2025-03-23 08:11:53.962,1,18.0,False,,False,True,97.765,97.765
825,0 days 02:10:34.154000,HUL,27,0 days 00:01:38.262000,43.0,2.0,,,26.286,29.642,42.334,0 days 02:09:22.234000,0 days 02:09:51.876000,0 days 02:10:34.210000,278.0,270.0,260.0,309.0,False,HARD,23.0,True,Kick Sauber,0 days 02:08:55.892000,2025-03-23 08:13:31.727,1,18.0,False,,False,True,98.262,98.262
826,0 days 02:12:11.997000,HUL,27,0 days 00:01:37.843000,44.0,2.0,,,26.049,29.586,42.208,0 days 02:11:00.259000,0 days 02:11:29.845000,0 days 02:12:12.053000,279.0,272.0,260.0,312.0,False,HARD,24.0,True,Kick Sauber,0 days 02:10:34.154000,2025-03-23 08:15:09.989,1,18.0,False,,False,True,97.843,97.84299999999999
827,0 days 02:13:50.794000,HUL,27,0 days 00:01:38.797000,45.0,2.0,,,26.14,29.497,43.16,0 days 02:12:38.193000,0 days 02:13:07.690000,0 days 02:13:50.850000,278.0,270.0,265.0,314.0,False,HARD,25.0,True,Kick Sauber,0 days 02:12:11.997000,2025-03-23 08:16:47.832,1,19.0,False,,False,True,98.797,98.797
828,0 days 02:15:29.956000,HUL,27,0 days 00:01:39.162000,46.0,2.0,,,26.329,30.123,42.71,0 days 02:14:17.179000,0 days 02:14:47.302000,0 days 02:15:30.012000,275.0,269.0,261.0,307.0,False,HARD,26.0,True,Kick Sauber,0 days 02:13:50.794000,2025-03-23 08:18:26.629,1,19.0,False,,False,True,99.162,99.162
829,0 days 02:17:08.532000,HUL,27,0 days 00:01:38.576000,47.0,2.0,,,26.224,29.788,42.564,0 days 02:15:56.236000,0 days 02:16:26.024000,0 days 02:17:08.588000,,268.0,261.0,305.0,False,HARD,27.0,True,Kick Sauber,0 days 02:15:29.956000,2025-03-23 08:20:05.791,1,18.0,False,,False,True,98.576,98.576
830,0 days 02:18:47.653000,HUL,27,0 days 00:01:39.121000,48.0,2.0,,,26.095,29.549,43.477,0 days 02:17:34.683000,0 days 02:18:04.232000,0 days 02:18:47.709000,276.0,269.0,268.0,265.0,False,HARD,28.0,True,Kick Sauber,0 days 02:17:08.532000,2025-03-23 08:21:44.367,1,18.0,False,,False,True,99.121,99.121
831,0 days 02:20:26.792000,HUL,27,0 days 00:01:39.139000,49.0,2.0,,,25.947,30.127,43.065,0 days 02:19:13.656000,0 days 02:19:43.783000,0 days 02:20:26.848000,280.0,190.0,263.0,331.0,False,HARD,29.0,True,Kick Sauber,0 days 02:18:47.653000,2025-03-23 08:23:23.488,1,18.0,False,,False,True,99.139,99.139
832,0 days 02:22:04.985000,HUL,27,0 days 00:01:38.193000,50.0,2.0,,,26.19,29.67,42.333,0 days 02:20:53.038000,0 days 02:21:22.708000,0 days 02:22:05.041000,277.0,268.0,263.0,309.0,False,HARD,30.0,True,Kick Sauber,0 days 02:20:26.792000,2025-03-23 08:25:02.627,1,18.0,False,,False,True,98.193,98.193
833,0 days 02:23:42.977000,HUL,27,0 days 00:01:37.992000,51.0,2.0,,,26.301,29.486,42.205,0 days 02:22:31.342000,0 days 02:23:00.828000,0 days 02:23:43.033000,278.0,271.0,263.0,309.0,False,HARD,31.0,True,Kick Sauber,0 days 02:22:04.985000,2025-03-23 08:26:40.820,1,18.0,False,,False,True,97.992,97.99199999999999
834,0 days 02:25:20.460000,HUL,27,0 days 00:01:37.483000,52.0,2.0,,,25.969,29.394,42.12,0 days 02:24:09.002000,0 days 02:24:38.396000,0 days 02:25:20.516000,280.0,273.0,262.0,311.0,False,HARD,32.0,True,Kick Sauber,0 days 02:23:42.977000,2025-03-23 08:28:18.812,1,18.0,False,,False,True,97.483,97.483
835,0 days 02:27:00.773000,HUL,27,0 days 00:01:40.313000,53.0,2.0,,,28.165,29.796,42.352,0 days 02:25:48.681000,0 days 02:26:18.477000,0 days 02:27:00.829000,281.0,271.0,262.0,310.0,False,HARD,33.0,True,Kick Sauber,0 days 02:25:20.460000,2025-03-23 08:29:56.295,1,18.0,False,,False,True,100.313,100.31299999999999
836,0 days 02:28:38.611000,HUL,27,0 days 00:01:37.838000,54.0,2.0,,,25.937,29.495,42.406,0 days 02:27:26.766000,0 days 02:27:56.261000,0 days 02:28:38.667000,284.0,276.0,241.0,314.0,False,HARD,34.0,True,Kick Sauber,0 days 02:27:00.773000,2025-03-23 08:31:36.608,1,18.0,False,,False,True,97.838,97.838
837,0 days 02:30:18.354000,HUL,27,0 days 00:01:39.743000,55.0,2.0,,,27.377,29.721,42.645,0 days 02:29:06.044000,0 days 02:29:35.765000,0 days 02:30:18.410000,283.0,274.0,260.0,313.0,False,HARD,35.0,True,Kick Sauber,0 days 02:28:38.611000,2025-03-23 08:33:14.446,1,18.0,False,,False,True,99.743,99.743
838,0 days 01:00:46.758000,TSU,22,0 days 00:01:43.656000,1.0,1.0,,,,31.071,42.643,,0 days 01:00:04.239000,0 days 01:00:46.834000,287.0,266.0,259.0,320.0,False,MEDIUM,1.0,True,Racing Bulls,0 days 00:59:02.863000,2025-03-23 07:03:38.698,12,8.0,False,,False,False,103.656,
839,0 days 01:02:25.506000,TSU,22,0 days 00:01:38.748000,2.0,1.0,,,26.419,30.193,42.136,0 days 01:01:13.253000,0 days 01:01:43.446000,0 days 01:02:25.582000,276.0,271.0,260.0,335.0,True,MEDIUM,2.0,True,Racing Bulls,0 days 01:00:46.758000,2025-03-23 07:05:22.593,12,8.0,False,,False,True,98.748,98.748
840,0 days 01:04:04.449000,TSU,22,0 days 00:01:38.943000,3.0,1.0,,,26.282,30.205,42.456,0 days 01:02:51.864000,0 days 01:03:22.069000,0 days 01:04:04.525000,274.0,270.0,259.0,318.0,False,MEDIUM,3.0,True,Racing Bulls,0 days 01:02:25.506000,2025-03-23 07:07:01.341,21,8.0,False,,False,True,98.943,98.943
841,0 days 01:05:43.211000,TSU,22,0 days 00:01:38.762000,4.0,1.0,,,26.312,30.059,42.391,0 days 01:04:30.837000,0 days 01:05:00.896000,0 days 01:05:43.287000,,265.0,259.0,318.0,False,MEDIUM,4.0,True,Racing Bulls,0 days 01:04:04.449000,2025-03-23 07:08:40.284,1,8.0,False,,False,True,98.762,98.762
842,0 days 01:07:22.066000,TSU,22,0 days 00:01:38.855000,5.0,1.0,,,26.451,30.137,42.267,0 days 01:06:09.738000,0 days 01:06:39.875000,0 days 01:07:22.142000,275.0,270.0,259.0,316.0,False,MEDIUM,5.0,True,Racing Bulls,0 days 01:05:43.211000,2025-03-23 07:10:19.046,1,8.0,False,,False,True,98.855,98.855
843,0 days 01:09:01.121000,TSU,22,0 days 00:01:39.055000,6.0,1.0,,,26.491,30.148,42.416,0 days 01:07:48.633000,0 days 01:08:18.781000,0 days 01:09:01.197000,276.0,271.0,258.0,315.0,False,MEDIUM,6.0,True,Racing Bulls,0 days 01:07:22.066000,2025-03-23 07:11:57.901,12,8.0,False,,False,True,99.055,99.05499999999999
844,0 days 01:10:40.014000,TSU,22,0 days 00:01:38.893000,7.0,1.0,,,26.461,30.252,42.18,0 days 01:09:27.658000,0 days 01:09:57.910000,0 days 01:10:40.090000,273.0,266.0,260.0,316.0,False,MEDIUM,7.0,True,Racing Bulls,0 days 01:09:01.121000,2025-03-23 07:13:36.956,1,8.0,False,,False,True,98.893,98.893
845,0 days 01:12:19.413000,TSU,22,0 days 00:01:39.399000,8.0,1.0,,,26.669,30.244,42.486,0 days 01:11:06.759000,0 days 01:11:37.003000,0 days 01:12:19.489000,275.0,270.0,258.0,317.0,False,MEDIUM,8.0,True,Racing Bulls,0 days 01:10:40.014000,2025-03-23 07:15:15.849,1,8.0,False,,False,True,99.399,99.399
846,0 days 01:13:58.706000,TSU,22,0 days 00:01:39.293000,9.0,1.0,,,26.593,30.173,42.527,0 days 01:12:46.082000,0 days 01:13:16.255000,0 days 01:13:58.782000,,270.0,259.0,317.0,False,MEDIUM,9.0,True,Racing Bulls,0 days 01:12:19.413000,2025-03-23 07:16:55.248,1,8.0,False,,False,True,99.293,99.293
847,0 days 01:15:37.813000,TSU,22,0 days 00:01:39.107000,10.0,1.0,,,26.718,29.979,42.41,0 days 01:14:25.500000,0 days 01:14:55.479000,0 days 01:15:37.889000,276.0,269.0,258.0,317.0,False,MEDIUM,10.0,True,Racing Bulls,0 days 01:13:58.706000,2025-03-23 07:18:34.541,1,8.0,False,,False,True,99.107,99.107
848,0 days 01:17:21.658000,TSU,22,0 days 00:01:43.845000,11.0,1.0,,0 days 01:17:20.041000,26.643,30.003,47.199,0 days 01:16:04.532000,0 days 01:16:34.535000,0 days 01:17:21.734000,,271.0,,317.0,False,MEDIUM,11.0,True,Racing Bulls,0 days 01:15:37.813000,2025-03-23 07:20:13.648,1,11.0,False,,False,False,103.845,103.845
849,0 days 01:19:18.004000,TSU,22,0 days 00:01:56.346000,12.0,2.0,0 days 01:17:42.512000,,44.71,29.899,41.737,0 days 01:18:06.444000,0 days 01:18:36.343000,0 days 01:19:18.080000,274.0,271.0,260.0,313.0,False,HARD,1.0,True,Racing Bulls,0 days 01:17:21.658000,2025-03-23 07:21:57.493,1,15.0,False,,False,False,116.346,116.346
850,0 days 01:20:56.126000,TSU,22,0 days 00:01:38.122000,13.0,2.0,,,26.2,30.003,41.919,0 days 01:19:44.280000,0 days 01:20:14.283000,0 days 01:20:56.202000,276.0,268.0,259.0,313.0,True,HARD,2.0,True,Racing Bulls,0 days 01:19:18.004000,2025-03-23 07:23:53.839,1,13.0,False,,False,True,98.122,98.122
851,0 days 01:22:34.910000,TSU,22,0 days 00:01:38.784000,14.0,2.0,,,26.554,30.056,42.174,0 days 01:21:22.756000,0 days 01:21:52.812000,0 days 01:22:34.986000,273.0,265.0,259.0,314.0,False,HARD,3.0,True,Racing Bulls,0 days 01:20:56.126000,2025-03-23 07:25:31.961,1,13.0,False,,False,True,98.784,98.78399999999999
852,0 days 01:24:13.349000,TSU,22,0 days 00:01:38.439000,15.0,2.0,,,26.395,29.885,42.159,0 days 01:23:01.381000,0 days 01:23:31.266000,0 days 01:24:13.425000,,268.0,260.0,316.0,False,HARD,4.0,True,Racing Bulls,0 days 01:22:34.910000,2025-03-23 07:27:10.745,1,13.0,False,,False,True,98.439,98.439
853,0 days 01:25:53.281000,TSU,22,0 days 00:01:39.932000,16.0,2.0,,,26.369,30.017,43.546,0 days 01:24:39.794000,0 days 01:25:09.811000,0 days 01:25:53.357000,,270.0,262.0,338.0,False,HARD,5.0,True,Racing Bulls,0 days 01:24:13.349000,2025-03-23 07:28:49.184,1,13.0,True,TRACK LIMITS AT TURN 14 LAP 16 ,False,True,99.932,99.93199999999999
854,0 days 01:27:32.511000,TSU,22,0 days 00:01:39.230000,17.0,2.0,,,26.384,30.547,42.299,0 days 01:26:19.741000,0 days 01:26:50.288000,0 days 01:27:32.587000,274.0,270.0,259.0,335.0,False,HARD,6.0,True,Racing Bulls,0 days 01:25:53.281000,2025-03-23 07:30:29.116,1,12.0,False,,False,True,99.23,99.22999999999999
855,0 days 01:29:10.747000,TSU,22,0 days 00:01:38.236000,18.0,2.0,,,26.643,29.597,41.996,0 days 01:27:59.230000,0 days 01:28:28.827000,0 days 01:29:10.823000,270.0,264.0,259.0,316.0,False,HARD,7.0,True,Racing Bulls,0 days 01:27:32.511000,2025-03-23 07:32:08.346,1,11.0,False,,False,True,98.236,98.236
856,0 days 01:30:48.426000,TSU,22,0 days 00:01:37.679000,19.0,2.0,,,26.284,29.421,41.974,0 days 01:29:37.107000,0 days 01:30:06.528000,0 days 01:30:48.502000,,264.0,260.0,316.0,True,HARD,8.0,True,Racing Bulls,0 days 01:29:10.747000,2025-03-23 07:33:46.582,1,10.0,False,,False,True,97.679,97.679
857,0 days 01:32:26.072000,TSU,22,0 days 00:01:37.646000,20.0,2.0,,,26.287,29.494,41.865,0 days 01:31:14.789000,0 days 01:31:44.283000,0 days 01:32:26.148000,272.0,265.0,259.0,315.0,True,HARD,9.0,True,Racing Bulls,0 days 01:30:48.426000,2025-03-23 07:35:24.261,1,10.0,False,,False,True,97.646,97.646
858,0 days 01:34:03.788000,TSU,22,0 days 00:01:37.716000,21.0,2.0,,,26.375,29.408,41.933,0 days 01:32:52.523000,0 days 01:33:21.931000,0 days 01:34:03.864000,277.0,268.0,259.0,314.0,False,HARD,10.0,True,Racing Bulls,0 days 01:32:26.072000,2025-03-23 07:37:01.907,1,9.0,False,,False,True,97.716,97.71600000000001
859,0 days 01:35:41.691000,TSU,22,0 days 00:01:37.903000,22.0,2.0,,,26.321,29.563,42.019,0 days 01:34:30.185000,0 days 01:34:59.748000,0 days 01:35:41.767000,,269.0,260.0,315.0,False,HARD,11.0,True,Racing Bulls,0 days 01:34:03.788000,2025-03-23 07:38:39.623,1,9.0,False,,False,True,97.903,97.90299999999999
860,0 days 01:37:19.364000,TSU,22,0 days 00:01:37.673000,23.0,2.0,,,26.283,29.475,41.915,0 days 01:36:08.050000,0 days 01:36:37.525000,0 days 01:37:19.440000,280.0,269.0,261.0,316.0,False,HARD,12.0,True,Racing Bulls,0 days 01:35:41.691000,2025-03-23 07:40:17.526,1,9.0,False,,False,True,97.673,97.673
861,0 days 01:38:57.286000,TSU,22,0 days 00:01:37.922000,24.0,2.0,,,26.317,29.697,41.908,0 days 01:37:45.757000,0 days 01:38:15.454000,0 days 01:38:57.362000,278.0,267.0,262.0,314.0,False,HARD,13.0,True,Racing Bulls,0 days 01:37:19.364000,2025-03-23 07:41:55.199,1,9.0,False,,False,True,97.922,97.922
