,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
289,0 days 01:35:16.592000,ANT,12,0 days 00:01:33.097000,25.0,1.0,,,32.569,42.386,18.142,0 days 01:34:16.070000,0 days 01:34:58.456000,0 days 01:35:16.598000,283.0,299.0,263.0,298.0,False,MEDIUM,25.0,True,Mercedes,0 days 01:33:43.495000,2025-04-06 05:41:23.925,1,1.0,False,,False,True,93.097,93.09700000000001
290,0 days 01:36:49.718000,ANT,12,0 days 00:01:33.126000,26.0,1.0,,,32.629,42.463,18.034,0 days 01:35:49.227000,0 days 01:36:31.690000,0 days 01:36:49.724000,284.0,299.0,265.0,298.0,False,MEDIUM,26.0,True,Mercedes,0 days 01:35:16.592000,2025-04-06 05:42:57.022,1,1.0,False,,False,True,93.126,93.126
291,0 days 01:38:23.065000,ANT,12,0 days 00:01:33.347000,27.0,1.0,,,32.569,42.416,18.362,0 days 01:37:22.293000,0 days 01:38:04.709000,0 days 01:38:23.071000,281.0,299.0,264.0,297.0,False,MEDIUM,27.0,True,Mercedes,0 days 01:36:49.718000,2025-04-06 05:44:30.148,1,1.0,False,,False,True,93.347,93.347
292,0 days 01:39:56.261000,ANT,12,0 days 00:01:33.196000,28.0,1.0,,,32.583,42.426,18.187,0 days 01:38:55.654000,0 days 01:39:38.080000,0 days 01:39:56.267000,284.0,299.0,265.0,297.0,False,MEDIUM,28.0,True,Mercedes,0 days 01:38:23.065000,2025-04-06 05:46:03.495,1,1.0,False,,False,True,93.196,93.196
293,0 days 01:41:29.222000,ANT,12,0 days 00:01:32.961000,29.0,1.0,,,32.488,42.416,18.057,0 days 01:40:28.755000,0 days 01:41:11.171000,0 days 01:41:29.228000,,299.0,265.0,296.0,True,MEDIUM,29.0,True,Mercedes,0 days 01:39:56.261000,2025-04-06 05:47:36.691,1,1.0,False,,False,True,92.961,92.961
294,0 days 01:43:02.281000,ANT,12,0 days 00:01:33.059000,30.0,1.0,,,32.446,42.478,18.135,0 days 01:42:01.674000,0 days 01:42:44.152000,0 days 01:43:02.287000,283.0,299.0,265.0,297.0,False,MEDIUM,30.0,True,Mercedes,0 days 01:41:29.222000,2025-04-06 05:49:09.652,1,1.0,False,,False,True,93.059,93.05900000000001
295,0 days 01:44:37.737000,ANT,12,0 days 00:01:35.456000,31.0,1.0,,0 days 01:44:36.470000,32.521,42.503,20.432,0 days 01:43:34.808000,0 days 01:44:17.311000,0 days 01:44:37.743000,284.0,299.0,,298.0,False,MEDIUM,31.0,True,Mercedes,0 days 01:43:02.281000,2025-04-06 05:50:42.711,1,1.0,False,,False,False,95.456,95.456
296,0 days 01:46:33.264000,ANT,12,0 days 00:01:55.527000,32.0,2.0,0 days 01:45:00.814000,,55.864,41.899,17.764,0 days 01:45:33.607000,0 days 01:46:15.506000,0 days 01:46:33.270000,283.0,300.0,268.0,297.0,False,HARD,1.0,True,Mercedes,0 days 01:44:37.737000,2025-04-06 05:52:18.167,1,6.0,False,,False,False,115.527,115.527
297,0 days 01:48:04.664000,ANT,12,0 days 00:01:31.400000,33.0,2.0,,,32.106,41.543,17.751,0 days 01:47:05.376000,0 days 01:47:46.919000,0 days 01:48:04.670000,282.0,301.0,267.0,297.0,True,HARD,2.0,True,Mercedes,0 days 01:46:33.264000,2025-04-06 05:54:13.694,1,6.0,False,,False,True,91.4,91.4
298,0 days 01:49:36.150000,ANT,12,0 days 00:01:31.486000,34.0,2.0,,,32.206,41.526,17.754,0 days 01:48:36.876000,0 days 01:49:18.402000,0 days 01:49:36.156000,281.0,301.0,267.0,296.0,False,HARD,3.0,True,Mercedes,0 days 01:48:04.664000,2025-04-06 05:55:45.094,1,6.0,False,,False,True,91.486,91.486
299,0 days 01:51:07.690000,ANT,12,0 days 00:01:31.540000,35.0,2.0,,,32.146,41.496,17.898,0 days 01:50:08.302000,0 days 01:50:49.798000,0 days 01:51:07.696000,284.0,301.0,266.0,298.0,False,HARD,4.0,True,Mercedes,0 days 01:49:36.150000,2025-04-06 05:57:16.580,1,6.0,False,,False,True,91.54,91.53999999999999
300,0 days 01:52:39.261000,ANT,12,0 days 00:01:31.571000,36.0,2.0,,,32.092,41.665,17.814,0 days 01:51:39.788000,0 days 01:52:21.453000,0 days 01:52:39.267000,282.0,301.0,267.0,299.0,False,HARD,5.0,True,Mercedes,0 days 01:51:07.690000,2025-04-06 05:58:48.120,1,6.0,False,,False,True,91.571,91.571
301,0 days 01:54:10.958000,ANT,12,0 days 00:01:31.697000,37.0,2.0,,,32.056,41.77,17.871,0 days 01:53:11.323000,0 days 01:53:53.093000,0 days 01:54:10.964000,284.0,301.0,266.0,299.0,False,HARD,6.0,True,Mercedes,0 days 01:52:39.261000,2025-04-06 06:00:19.691,1,6.0,False,,False,True,91.697,91.69699999999999
302,0 days 01:55:42.742000,ANT,12,0 days 00:01:31.784000,38.0,2.0,,,32.075,41.715,17.994,0 days 01:54:43.039000,0 days 01:55:24.754000,0 days 01:55:42.748000,283.0,301.0,266.0,300.0,False,HARD,7.0,True,Mercedes,0 days 01:54:10.958000,2025-04-06 06:01:51.388,1,6.0,False,,False,True,91.784,91.784
303,0 days 01:57:14.586000,ANT,12,0 days 00:01:31.844000,39.0,2.0,,,32.098,41.806,17.94,0 days 01:56:14.846000,0 days 01:56:56.652000,0 days 01:57:14.592000,284.0,301.0,267.0,300.0,False,HARD,8.0,True,Mercedes,0 days 01:55:42.742000,2025-04-06 06:03:23.172,1,6.0,False,,False,True,91.844,91.844
304,0 days 01:58:46.195000,ANT,12,0 days 00:01:31.609000,40.0,2.0,,,31.971,41.742,17.896,0 days 01:57:46.563000,0 days 01:58:28.305000,0 days 01:58:46.201000,285.0,302.0,267.0,301.0,False,HARD,9.0,True,Mercedes,0 days 01:57:14.586000,2025-04-06 06:04:55.016,1,6.0,False,,False,True,91.609,91.609
305,0 days 02:00:17.552000,ANT,12,0 days 00:01:31.357000,41.0,2.0,,,31.814,41.702,17.841,0 days 01:59:18.015000,0 days 01:59:59.717000,0 days 02:00:17.558000,,302.0,268.0,300.0,True,HARD,10.0,True,Mercedes,0 days 01:58:46.195000,2025-04-06 06:06:26.625,1,6.0,False,,False,True,91.357,91.357
306,0 days 02:01:49.038000,ANT,12,0 days 00:01:31.486000,42.0,2.0,,,31.801,41.767,17.918,0 days 02:00:49.359000,0 days 02:01:31.126000,0 days 02:01:49.044000,287.0,302.0,267.0,300.0,False,HARD,11.0,True,Mercedes,0 days 02:00:17.552000,2025-04-06 06:07:57.982,1,6.0,False,,False,True,91.486,91.48599999999999
307,0 days 02:03:20.533000,ANT,12,0 days 00:01:31.495000,43.0,2.0,,,31.835,41.732,17.928,0 days 02:02:20.879000,0 days 02:03:02.611000,0 days 02:03:20.539000,286.0,302.0,267.0,301.0,False,HARD,12.0,True,Mercedes,0 days 02:01:49.038000,2025-04-06 06:09:29.468,1,6.0,False,,False,True,91.495,91.495
308,0 days 02:04:51.873000,ANT,12,0 days 00:01:31.340000,44.0,2.0,,,31.811,41.672,17.857,0 days 02:03:52.350000,0 days 02:04:34.022000,0 days 02:04:51.879000,289.0,303.0,269.0,300.0,True,HARD,13.0,True,Mercedes,0 days 02:03:20.533000,2025-04-06 06:11:00.963,1,6.0,False,,False,True,91.34,91.34
309,0 days 02:06:23.180000,ANT,12,0 days 00:01:31.307000,45.0,2.0,,,31.683,41.758,17.866,0 days 02:05:23.562000,0 days 02:06:05.320000,0 days 02:06:23.186000,287.0,304.0,268.0,299.0,True,HARD,14.0,True,Mercedes,0 days 02:04:51.873000,2025-04-06 06:12:32.303,1,6.0,False,,False,True,91.307,91.307
310,0 days 02:07:54.252000,ANT,12,0 days 00:01:31.072000,46.0,2.0,,,31.624,41.655,17.793,0 days 02:06:54.810000,0 days 02:07:36.465000,0 days 02:07:54.258000,,304.0,269.0,301.0,True,HARD,15.0,True,Mercedes,0 days 02:06:23.180000,2025-04-06 06:14:03.610,1,6.0,False,,False,True,91.072,91.072
311,0 days 02:09:25.490000,ANT,12,0 days 00:01:31.238000,47.0,2.0,,,31.664,41.538,18.036,0 days 02:08:25.922000,0 days 02:09:07.460000,0 days 02:09:25.496000,285.0,305.0,265.0,302.0,False,HARD,16.0,True,Mercedes,0 days 02:07:54.252000,2025-04-06 06:15:34.682,1,6.0,True,TRACK LIMITS AT TURN 17 LAP 47 ,False,True,91.238,91.238
312,0 days 02:10:56.635000,ANT,12,0 days 00:01:31.145000,48.0,2.0,,,31.691,41.58,17.874,0 days 02:09:57.187000,0 days 02:10:38.767000,0 days 02:10:56.641000,287.0,305.0,269.0,303.0,False,HARD,17.0,True,Mercedes,0 days 02:09:25.490000,2025-04-06 06:17:05.920,1,6.0,False,,False,True,91.145,91.145
313,0 days 02:12:27.789000,ANT,12,0 days 00:01:31.154000,49.0,2.0,,,31.532,41.713,17.909,0 days 02:11:28.173000,0 days 02:12:09.886000,0 days 02:12:27.795000,,305.0,269.0,301.0,False,HARD,18.0,True,Mercedes,0 days 02:10:56.635000,2025-04-06 06:18:37.065,1,6.0,False,,False,True,91.154,91.154
314,0 days 02:13:58.754000,ANT,12,0 days 00:01:30.965000,50.0,2.0,,,31.545,41.576,17.844,0 days 02:12:59.340000,0 days 02:13:40.916000,0 days 02:13:58.760000,290.0,305.0,269.0,301.0,True,HARD,19.0,True,Mercedes,0 days 02:12:27.789000,2025-04-06 06:20:08.219,1,6.0,False,,False,True,90.965,90.965
315,0 days 02:15:29.807000,ANT,12,0 days 00:01:31.053000,51.0,2.0,,,31.537,41.63,17.886,0 days 02:14:30.297000,0 days 02:15:11.927000,0 days 02:15:29.813000,288.0,306.0,270.0,302.0,False,HARD,20.0,True,Mercedes,0 days 02:13:58.754000,2025-04-06 06:21:39.184,1,6.0,False,,False,True,91.053,91.053
316,0 days 02:17:00.865000,ANT,12,0 days 00:01:31.058000,52.0,2.0,,,31.396,41.811,17.851,0 days 02:16:01.209000,0 days 02:16:43.020000,0 days 02:17:00.871000,291.0,308.0,270.0,304.0,False,HARD,21.0,True,Mercedes,0 days 02:15:29.807000,2025-04-06 06:23:10.237,1,6.0,False,,False,True,91.058,91.05799999999999
317,0 days 02:18:32.561000,ANT,12,0 days 00:01:31.696000,53.0,2.0,,,31.628,41.799,18.269,0 days 02:17:32.499000,0 days 02:18:14.298000,0 days 02:18:32.567000,290.0,308.0,263.0,304.0,False,HARD,22.0,True,Mercedes,0 days 02:17:00.865000,2025-04-06 06:24:41.295,1,6.0,False,,False,True,91.696,91.696
318,0 days 00:57:47.186000,HAM,44,0 days 00:01:40.279000,1.0,1.0,,,,43.278,18.361,,0 days 00:57:28.892000,0 days 00:57:47.454000,273.0,304.0,266.0,288.0,False,HARD,1.0,True,Ferrari,0 days 00:56:06.651000,2025-04-06 05:03:47.081,1,8.0,False,,False,False,100.279,
319,0 days 00:59:22.461000,HAM,44,0 days 00:01:35.275000,2.0,1.0,,,34.674,42.491,18.11,0 days 00:58:21.915000,0 days 00:59:04.406000,0 days 00:59:22.516000,276.0,300.0,268.0,293.0,True,HARD,2.0,True,Ferrari,0 days 00:57:47.186000,2025-04-06 05:05:27.616,1,8.0,False,,False,True,95.275,95.27499999999999
320,0 days 01:00:56.715000,HAM,44,0 days 00:01:34.254000,3.0,1.0,,,33.769,42.301,18.184,0 days 00:59:56.285000,0 days 01:00:38.586000,0 days 01:00:56.770000,,302.0,267.0,294.0,True,HARD,3.0,True,Ferrari,0 days 00:59:22.461000,2025-04-06 05:07:02.891,1,8.0,False,,False,True,94.254,94.25399999999999
321,0 days 01:02:30.862000,HAM,44,0 days 00:01:34.147000,4.0,1.0,,,33.601,42.508,18.038,0 days 01:01:30.371000,0 days 01:02:12.879000,0 days 01:02:30.917000,275.0,301.0,268.0,295.0,True,HARD,4.0,True,Ferrari,0 days 01:00:56.715000,2025-04-06 05:08:37.145,1,8.0,False,,False,True,94.147,94.147
322,0 days 01:04:04.682000,HAM,44,0 days 00:01:33.820000,5.0,1.0,,,33.369,42.354,18.097,0 days 01:03:04.286000,0 days 01:03:46.640000,0 days 01:04:04.737000,281.0,304.0,271.0,305.0,True,HARD,5.0,True,Ferrari,0 days 01:02:30.862000,2025-04-06 05:10:11.292,1,8.0,False,,False,True,93.82,93.82
323,0 days 01:05:38.623000,HAM,44,0 days 00:01:33.941000,6.0,1.0,,,33.333,42.462,18.146,0 days 01:04:38.070000,0 days 01:05:20.532000,0 days 01:05:38.678000,278.0,300.0,264.0,294.0,False,HARD,6.0,True,Ferrari,0 days 01:04:04.682000,2025-04-06 05:11:45.112,1,7.0,False,,False,True,93.941,93.941
324,0 days 01:07:12.762000,HAM,44,0 days 00:01:34.139000,7.0,1.0,,,33.496,42.456,18.187,0 days 01:06:12.174000,0 days 01:06:54.630000,0 days 01:07:12.817000,279.0,300.0,264.0,296.0,False,HARD,7.0,True,Ferrari,0 days 01:05:38.623000,2025-04-06 05:13:19.053,1,7.0,False,,False,True,94.139,94.139
325,0 days 01:08:46.674000,HAM,44,0 days 00:01:33.912000,8.0,1.0,,,33.191,42.571,18.15,0 days 01:07:46.008000,0 days 01:08:28.579000,0 days 01:08:46.729000,278.0,299.0,265.0,295.0,False,HARD,8.0,True,Ferrari,0 days 01:07:12.762000,2025-04-06 05:14:53.192,1,7.0,False,,False,True,93.912,93.912
326,0 days 01:10:20.486000,HAM,44,0 days 00:01:33.812000,9.0,1.0,,,33.127,42.578,18.107,0 days 01:09:19.856000,0 days 01:10:02.434000,0 days 01:10:20.541000,,301.0,265.0,294.0,True,HARD,9.0,True,Ferrari,0 days 01:08:46.674000,2025-04-06 05:16:27.104,1,7.0,False,,False,True,93.812,93.81200000000001
327,0 days 01:11:54.008000,HAM,44,0 days 00:01:33.522000,10.0,1.0,,,32.965,42.482,18.075,0 days 01:10:53.506000,0 days 01:11:35.988000,0 days 01:11:54.063000,279.0,301.0,265.0,300.0,True,HARD,10.0,True,Ferrari,0 days 01:10:20.486000,2025-04-06 05:18:00.916,1,7.0,False,,False,True,93.522,93.522
328,0 days 01:13:27.964000,HAM,44,0 days 00:01:33.956000,11.0,1.0,,,33.15,42.616,18.19,0 days 01:12:27.213000,0 days 01:13:09.829000,0 days 01:13:28.019000,277.0,300.0,265.0,298.0,False,HARD,11.0,True,Ferrari,0 days 01:11:54.008000,2025-04-06 05:19:34.438,1,7.0,False,,False,True,93.956,93.95599999999999
329,0 days 01:15:01.997000,HAM,44,0 days 00:01:34.033000,12.0,1.0,,,33.046,42.697,18.29,0 days 01:14:01.065000,0 days 01:14:43.762000,0 days 01:15:02.052000,279.0,301.0,264.0,300.0,False,HARD,12.0,True,Ferrari,0 days 01:13:27.964000,2025-04-06 05:21:08.394,1,7.0,False,,False,True,94.033,94.03299999999999
330,0 days 01:16:35.923000,HAM,44,0 days 00:01:33.926000,13.0,1.0,,,33.068,42.5,18.358,0 days 01:15:35.120000,0 days 01:16:17.620000,0 days 01:16:35.978000,277.0,302.0,263.0,297.0,False,HARD,13.0,True,Ferrari,0 days 01:15:01.997000,2025-04-06 05:22:42.427,1,7.0,False,,False,True,93.926,93.926
331,0 days 01:18:09.908000,HAM,44,0 days 00:01:33.985000,14.0,1.0,,,33.02,42.681,18.284,0 days 01:17:08.998000,0 days 01:17:51.679000,0 days 01:18:09.963000,279.0,301.0,264.0,299.0,False,HARD,14.0,True,Ferrari,0 days 01:16:35.923000,2025-04-06 05:24:16.353,1,7.0,False,,False,True,93.985,93.98499999999999
332,0 days 01:19:43.796000,HAM,44,0 days 00:01:33.888000,15.0,1.0,,,32.903,42.824,18.161,0 days 01:18:42.866000,0 days 01:19:25.690000,0 days 01:19:43.851000,281.0,301.0,264.0,299.0,False,HARD,15.0,True,Ferrari,0 days 01:18:09.908000,2025-04-06 05:25:50.338,1,7.0,False,,False,True,93.888,93.888
333,0 days 01:21:17.864000,HAM,44,0 days 00:01:34.068000,16.0,1.0,,,32.982,42.869,18.217,0 days 01:20:16.833000,0 days 01:20:59.702000,0 days 01:21:17.919000,280.0,300.0,265.0,299.0,False,HARD,16.0,True,Ferrari,0 days 01:19:43.796000,2025-04-06 05:27:24.226,1,7.0,False,,False,True,94.068,94.068
334,0 days 01:22:51.624000,HAM,44,0 days 00:01:33.760000,17.0,1.0,,,32.838,42.688,18.234,0 days 01:21:50.757000,0 days 01:22:33.445000,0 days 01:22:51.679000,281.0,301.0,263.0,299.0,False,HARD,17.0,True,Ferrari,0 days 01:21:17.864000,2025-04-06 05:28:58.294,1,7.0,False,,False,True,93.76,93.76000000000002
335,0 days 01:24:25.658000,HAM,44,0 days 00:01:34.034000,18.0,1.0,,,33.092,42.677,18.265,0 days 01:23:24.771000,0 days 01:24:07.448000,0 days 01:24:25.713000,277.0,301.0,265.0,294.0,False,HARD,18.0,True,Ferrari,0 days 01:22:51.624000,2025-04-06 05:30:32.054,1,7.0,False,,False,True,94.034,94.034
336,0 days 01:25:59.735000,HAM,44,0 days 00:01:34.077000,19.0,1.0,,,33.207,42.613,18.257,0 days 01:24:58.920000,0 days 01:25:41.533000,0 days 01:25:59.790000,281.0,301.0,264.0,301.0,False,HARD,19.0,True,Ferrari,0 days 01:24:25.658000,2025-04-06 05:32:06.088,1,7.0,False,,False,True,94.077,94.077
337,0 days 01:27:33.482000,HAM,44,0 days 00:01:33.747000,20.0,1.0,,,32.805,42.721,18.221,0 days 01:26:32.595000,0 days 01:27:15.316000,0 days 01:27:33.537000,279.0,301.0,264.0,299.0,False,HARD,20.0,True,Ferrari,0 days 01:25:59.735000,2025-04-06 05:33:40.165,1,6.0,False,,False,True,93.747,93.747
338,0 days 01:29:07.211000,HAM,44,0 days 00:01:33.729000,21.0,1.0,,,32.661,42.604,18.464,0 days 01:28:06.198000,0 days 01:28:48.802000,0 days 01:29:07.266000,283.0,301.0,263.0,302.0,False,HARD,21.0,True,Ferrari,0 days 01:27:33.482000,2025-04-06 05:35:13.912,1,5.0,False,,False,True,93.729,93.729
339,0 days 01:30:40.909000,HAM,44,0 days 00:01:33.698000,22.0,1.0,,,32.728,42.789,18.181,0 days 01:29:39.994000,0 days 01:30:22.783000,0 days 01:30:40.964000,280.0,300.0,265.0,298.0,False,HARD,22.0,True,Ferrari,0 days 01:29:07.211000,2025-04-06 05:36:47.641,1,2.0,False,,False,True,93.698,93.698
340,0 days 01:32:14.086000,HAM,44,0 days 00:01:33.177000,23.0,1.0,,,32.416,42.651,18.11,0 days 01:31:13.380000,0 days 01:31:56.031000,0 days 01:32:14.141000,282.0,300.0,265.0,301.0,True,HARD,23.0,True,Ferrari,0 days 01:30:40.909000,2025-04-06 05:38:21.339,1,2.0,False,,False,True,93.177,93.177
341,0 days 01:33:47.634000,HAM,44,0 days 00:01:33.548000,24.0,1.0,,,32.611,42.727,18.21,0 days 01:32:46.752000,0 days 01:33:29.479000,0 days 01:33:47.689000,,301.0,265.0,301.0,False,HARD,24.0,True,Ferrari,0 days 01:32:14.086000,2025-04-06 05:39:54.516,1,2.0,False,,False,True,93.548,93.548
342,0 days 01:35:21.021000,HAM,44,0 days 00:01:33.387000,25.0,1.0,,,32.496,42.661,18.23,0 days 01:34:20.185000,0 days 01:35:02.846000,0 days 01:35:21.076000,280.0,300.0,265.0,297.0,False,HARD,25.0,True,Ferrari,0 days 01:33:47.634000,2025-04-06 05:41:28.064,1,2.0,False,,False,True,93.387,93.38700000000001
343,0 days 01:36:54.225000,HAM,44,0 days 00:01:33.204000,26.0,1.0,,,32.348,42.652,18.204,0 days 01:35:53.424000,0 days 01:36:36.076000,0 days 01:36:54.280000,283.0,300.0,266.0,301.0,False,HARD,26.0,True,Ferrari,0 days 01:35:21.021000,2025-04-06 05:43:01.451,1,2.0,False,,False,True,93.204,93.20400000000001
344,0 days 01:38:27.377000,HAM,44,0 days 00:01:33.152000,27.0,1.0,,,32.428,42.539,18.185,0 days 01:37:26.708000,0 days 01:38:09.247000,0 days 01:38:27.432000,280.0,300.0,266.0,297.0,True,HARD,27.0,True,Ferrari,0 days 01:36:54.225000,2025-04-06 05:44:34.655,1,2.0,False,,False,True,93.152,93.152
345,0 days 01:40:00.417000,HAM,44,0 days 00:01:33.040000,28.0,1.0,,,32.269,42.475,18.296,0 days 01:38:59.701000,0 days 01:39:42.176000,0 days 01:40:00.472000,282.0,300.0,266.0,299.0,True,HARD,28.0,True,Ferrari,0 days 01:38:27.377000,2025-04-06 05:46:07.807,1,2.0,False,,False,True,93.04,93.03999999999999
346,0 days 01:41:33.632000,HAM,44,0 days 00:01:33.215000,29.0,1.0,,,32.253,42.648,18.314,0 days 01:40:32.725000,0 days 01:41:15.373000,0 days 01:41:33.687000,283.0,300.0,265.0,300.0,False,HARD,29.0,True,Ferrari,0 days 01:40:00.417000,2025-04-06 05:47:40.847,1,2.0,False,,False,True,93.215,93.215
347,0 days 01:43:09.818000,HAM,44,0 days 00:01:36.186000,30.0,1.0,,0 days 01:43:08.469000,32.308,42.764,21.114,0 days 01:42:05.995000,0 days 01:42:48.759000,0 days 01:43:09.873000,,300.0,,300.0,False,HARD,30.0,True,Ferrari,0 days 01:41:33.632000,2025-04-06 05:49:14.062,1,4.0,False,,False,False,96.186,96.186
348,0 days 01:45:02.180000,HAM,44,0 days 00:01:52.362000,31.0,2.0,0 days 01:43:31.485000,,52.756,41.789,17.817,0 days 01:44:02.629000,0 days 01:44:44.418000,0 days 01:45:02.235000,278.0,299.0,266.0,293.0,False,MEDIUM,1.0,True,Ferrari,0 days 01:43:09.818000,2025-04-06 05:50:50.248,1,7.0,False,,False,False,112.362,112.362
349,0 days 01:46:33.983000,HAM,44,0 days 00:01:31.803000,32.0,2.0,,,32.439,41.538,17.826,0 days 01:45:34.674000,0 days 01:46:16.212000,0 days 01:46:34.038000,282.0,304.0,271.0,300.0,True,MEDIUM,2.0,True,Ferrari,0 days 01:45:02.180000,2025-04-06 05:52:42.610,1,7.0,False,,False,True,91.803,91.803
350,0 days 01:48:05.572000,HAM,44,0 days 00:01:31.589000,33.0,2.0,,,32.444,41.404,17.741,0 days 01:47:06.482000,0 days 01:47:47.886000,0 days 01:48:05.627000,283.0,305.0,271.0,303.0,True,MEDIUM,3.0,True,Ferrari,0 days 01:46:33.983000,2025-04-06 05:54:14.413,1,7.0,False,,False,True,91.589,91.58900000000001
351,0 days 01:49:37.456000,HAM,44,0 days 00:01:31.884000,34.0,2.0,,,32.355,41.639,17.89,0 days 01:48:37.982000,0 days 01:49:19.621000,0 days 01:49:37.511000,280.0,303.0,267.0,297.0,False,MEDIUM,4.0,True,Ferrari,0 days 01:48:05.572000,2025-04-06 05:55:46.002,1,7.0,False,,False,True,91.884,91.884
